t,V,m,h,n
16.846545196265794,-0.9246674109035221,0.5815593675474303,0.3074515450813458,0.4787589922798161
16.882296270823872,7.015187374095148,0.6401630758978802,0.2969483942784949,0.4885824691185265
16.915583441919466,14.111210600646706,0.6950675106645285,0.2873645511494661,0.4988579829767275
16.94706200184549,19.95404262708341,0.7445426409424837,0.27853348310870385,0.5094134074942
16.978256779165108,24.506855148608114,0.7890942700679381,0.2700260197819542,0.5204475231735846
17.00015532121859,26.88807782297112,0.816991330137856,0.26420231171704783,0.5283982905210104
17.023700046456856,28.73455690271307,0.8436320703735921,0.2580772835010274,0.5370267437650412
17.04493087512883,29.841337854683957,0.8646963320222141,0.2526742561198776,0.5448060910199255
17.06644345782137,30.51342063176152,0.8833280640555798,0.24731401761161997,0.5526311996325247
17.087392660898246,30.81723664638614,0.899059463013463,0.2422031477443879,0.5601553946918638
17.10865511729129,30.84691074810542,0.912838837698957,0.23712391096194327,0.567664959193901
17.130136819208992,30.654740836595483,0.924782316364901,0.23210082184338957,0.5750997061102963
17.15225428118082,30.27593351804936,0.9352690351370244,0.22704084665654337,0.5825782023020895
17.175080444458374,29.735177853974573,0.9444333965109284,0.2219352601284425,0.5900969909478427
17.198808564545924,29.046474591810668,0.9524392424444097,0.21675076351882466,0.5976901160726057
17.223445016036916,28.222924650379497,0.9593686473773713,0.2114973928697942,0.6053286463875759
17.248938300438187,27.276988654062944,0.9652995018376727,0.20619714589797852,0.6129675427886943
17.275106292990802,26.2250445778075,0.9702990661564669,0.20089693510703918,0.6205281440537451
17.301749623998393,25.084429953391144,0.9744536293249753,0.19564298499598018,0.6279363625176693
17.328684562512432,23.87203564630159,0.977862159781051,0.19047417222526708,0.6351323435055932
17.35577976220548,22.602307702647334,0.9806283546071068,0.18541577928670105,0.6420786536274742
17.382943263133424,21.287415412829965,0.9828493040624872,0.18048331251180963,0.6487539832847429
17.410115420947076,19.937365204745284,0.984610651212275,0.17568484855528427,0.6551490571949274
17.43725628696375,18.56051921629127,0.9859847601006503,0.17102405748218152,0.6612618552825753
17.464339224301607,17.163901702832877,0.9870313041910375,0.16650178733840915,0.6670950149910057
17.49134476505962,15.75353650744304,0.9877986244647083,0.1621173983158206,0.6726537433318324
17.51825700843863,14.334676229739893,0.9883254170981299,0.15786951197963775,0.6779446306669201
17.545060443885937,12.912016023661566,0.9886423618900807,0.15375658839465117,0.6829747828092531
17.571737696709537,11.48985891833407,0.9887736044169773,0.14977727958542178,0.6877513080864711
17.59826739610442,10.072270466627433,0.9887380486988963,0.14593070779952155,0.6922809507896333
17.624622328373103,8.663212084855797,0.9885504820183083,0.14221665437346015,0.6965698740385876
17.65076703190091,7.266696983518195,0.9882225711022383,0.1386357853296045,0.7006234346942536
17.676654740452644,5.886972737819063,0.9877637912909865,0.1351899148464291,0.7044459527571979
17.702223428020197,4.5287421626315565,0.9871823531225732,0.1318823263749364,0.7080404572763211
17.72738918953201,3.1975138496568167,0.9864862421967096,0.12871835496276107,0.7114081996563849
17.7520350174757,1.9001792434508749,0.9856845580496166,0.12570641085646997,0.7145477830487582
17.775988818318666,0.6461283601319949,0.9847895715474017,0.12286007982040122,0.7174533210563688
17.7989727395998,-0.5501868899393731,0.9838206595967612,0.12020315050620814,0.7201099262337862
17.820444983221893,-1.661230279947021,0.9828148603966574,0.11778584619364187,0.7224788319346267
17.84374087254453,-2.859050108105474,0.9816095880210153,0.11523338317907994,0.7249288496696497
17.86730154298244,-4.062120245576745,0.9802647528680125,0.11272544099606707,0.727283056396314
17.892096010042753,-5.31880841169585,0.9787061440532713,0.11016528219671501,0.729630043068325
17.917728688839496,-6.607619035015865,0.9769319834773696,0.10760313116029341,0.7319197414323243
17.944537390901466,-7.9441048098230524,0.9748888179319454,0.10501466010700859,0.734170312561675
17.972454545292905,-9.323292866827149,0.9725442774416987,0.10241758402657301,0.7363620532058036
18.001639315708847,-10.751394490885897,0.9698404747718345,0.099809244962291,0.7384928539367509
18.03213761323937,-12.22890321429531,0.9667187346971748,0.09719936001347576,0.7405499574900007
18.064083717673984,-13.760518901096233,0.9630991152660627,0.09459194966913677,0.7425250035683143
18.097604624853798,-15.350461976491435,0.9588851886383717,0.09199450707521384,0.7444064173766868
18.132901586812864,-17.00637197784602,0.9539484915111344,0.0894123180500493,0.7461834413210551
18.170254307608605,-18.739432924980008,0.9481164247657746,0.08685018806998268,0.7478440564298584
